product_name,city,price,price_unit,date,market_name,source
"Potatoes","Nanjing",3.02,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Apples","Nanjing",8.46,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Tomatoes","Nanjing",5.99,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Tomatoes","Nanjing",6.13,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Cabbage","Nanjing",3.01,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Cucumbers","Nanjing",4.58,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Cucumbers","Nanjing",5.05,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Apples","Nanjing",8.09,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Carrots","Nanjing",3.83,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Cabbage","Nanjing",2.77,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Potatoes","Nanjing",3.29,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Rice","Nanjing",4.96,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Cucumbers","Nanjing",4.89,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Wheat","Nanjing",4.16,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Carrots","Nanjing",4.47,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Pears","Nanjing",7.15,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Beef","Nanjing",46.02,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Cucumbers","Nanjing",4.63,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Tomatoes","Nanjing",6.16,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Apples","Nanjing",8.85,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Wheat","Nanjing",4.03,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Tomatoes","Nanjing",6.05,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Corn","Nanjing",3.61,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Cucumbers","Nanjing",4.29,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Corn","Nanjing",3.66,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Potatoes","Nanjing",3.58,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Cabbage","Nanjing",3.1,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Chicken","Nanjing",18.63,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Chicken","Nanjing",18.44,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Wheat","Nanjing",3.57,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Pork","Nanjing",26.93,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Wheat","Nanjing",3.81,"CNY/kg",2025-11-10,"Nanjing Agricultural Market","FarmSight Market Data"
"Rice","Nantong",4.61,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",27.42,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.03,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",3.75,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.32,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",29.37,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",28.81,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",28.22,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",43.85,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",2.83,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",4.27,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",2.92,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",4.37,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",6.33,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",4.4,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",3.05,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.54,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",4.35,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",4.66,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",43.32,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.68,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",9.56,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.21,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",30.83,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",42.57,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.7,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.46,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",20.25,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",2.95,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",3.67,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.87,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.77,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",44.77,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",50.16,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",3.72,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",4.25,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.29,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",6.98,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",5.06,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.64,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.54,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",19.36,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",6.4,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.59,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",8.77,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",2.91,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",3.75,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",8.76,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.44,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.29,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.32,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.59,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Nantong",29.15,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",6.53,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",4.44,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",8.89,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.8,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",20.09,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",4.25,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",7.96,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",19.27,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Beef","Nantong",48.27,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",18.49,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Rice","Nantong",5.01,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",6.44,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",8.4,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pears","Nantong",8.08,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",5.08,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Potatoes","Nantong",3.3,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",3.72,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cucumbers","Nantong",4.74,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Carrots","Nantong",4.34,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Tomatoes","Nantong",6.2,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Cabbage","Nantong",2.75,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Apples","Nantong",9.52,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Chicken","Nantong",20.7,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Wheat","Nantong",3.63,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Corn","Nantong",3.9,"CNY/kg",2025-11-10,"Nantong Agricultural Market","FarmSight Market Data"
"Pork","Suqian",22.85,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",8.08,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",17.68,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",3.43,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",5.7,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",4.07,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",3.03,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.57,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Corn","Suqian",3.04,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pears","Suqian",5.7,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Beef","Suqian",40.95,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Rice","Suqian",3.55,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suqian",2.36,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pork","Suqian",25.84,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",14.61,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",2.97,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",4.89,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",4.36,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",6.68,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",2.74,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.34,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Corn","Suqian",3.27,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pears","Suqian",5.74,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Beef","Suqian",36.76,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Rice","Suqian",4.18,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suqian",2.3,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pork","Suqian",21.91,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",17.76,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",3.58,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",5.98,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",4.11,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",7.37,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",3.05,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.25,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Corn","Suqian",2.82,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pears","Suqian",6.44,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Beef","Suqian",38.87,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Rice","Suqian",3.54,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suqian",2.56,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pork","Suqian",26.1,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",17.93,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",3.64,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",6.07,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",3.99,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",7.26,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",2.64,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.46,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Corn","Suqian",3.08,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pears","Suqian",6.39,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Beef","Suqian",42.63,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Rice","Suqian",4.05,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suqian",2.29,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pork","Suqian",23.36,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",17.86,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",3.72,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",5.85,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",4.18,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",7.76,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",2.55,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.88,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Corn","Suqian",3.2,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pears","Suqian",6.32,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Beef","Suqian",35.91,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Rice","Suqian",4.24,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suqian",2.69,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pork","Suqian",22.93,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Chicken","Suqian",16.2,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Wheat","Suqian",3.5,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Tomatoes","Suqian",4.9,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cucumbers","Suqian",3.93,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Apples","Suqian",7.5,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Potatoes","Suqian",2.84,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Carrots","Suqian",3.52,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Corn","Suqian",2.91,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Pears","Suqian",5.79,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Beef","Suqian",39.94,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Rice","Suqian",3.96,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suqian",2.51,"CNY/kg",2025-11-10,"Suqian Agricultural Market","FarmSight Market Data"
"Cabbage","Suzhou",2.56,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Tomatoes","Suzhou",5.99,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Pears","Suzhou",6.3,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Suzhou",2.67,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Suzhou",36.62,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Beef","Suzhou",39.77,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",2.61,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Corn","Suzhou",2.76,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Cucumbers","Suzhou",4.07,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Rice","Suzhou",4.38,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Carrots","Suzhou",3.87,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Pears","Suzhou",6.98,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Pork","Suzhou",22.1,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Potatoes","Suzhou",2.73,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Chicken","Suzhou",17.92,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Cabbage","Suzhou",2.47,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Apples","Suzhou",8.17,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
"Pears","Suzhou",5.82,"CNY/kg",2025-11-10,"Suzhou Agricultural Market","FarmSight Market Data"
